sentence,label,target_position,target_word,pos_tag,gloss,eg_sent
"They , they would love him I mean one of them it was annoying really cos Terry 's just not pulling his weight .",0,7,mean,VERB,Intend to convey or refer to (a particular thing); signify.,I don't know what you mean
"They , they would love him I mean one of them it was annoying really cos Terry 's just not pulling his weight .",0,12,was,VERB,Exist.,there are no easy answers
"They , they would love him I mean one of them it was annoying really cos Terry 's just not pulling his weight .",1,20,pulling,VERB,Exert force on (someone or something) so as to cause movement towards oneself.,he pulled them down on to the couch
"I do n't understand it , if I live to be a hundred I wo n't understand it .",0,1,do,VERB,"Perform (an action, the precise nature of which is often unspecified)",very little work has been done in this field
"I do n't understand it , if I live to be a hundred I wo n't understand it .",0,3,understand,VERB,"Perceive the intended meaning of (words, a language, or a speaker)",he didn't understand a word I said
"I do n't understand it , if I live to be a hundred I wo n't understand it .",0,8,live,VERB,Remain alive.,I'll never forget it as long as I live
"I do n't understand it , if I live to be a hundred I wo n't understand it .",0,10,be,VERB,Exist.,there are no easy answers
"I do n't understand it , if I live to be a hundred I wo n't understand it .",0,14,wo,VERB,,
"I do n't understand it , if I live to be a hundred I wo n't understand it .",0,16,understand,VERB,"Perceive the intended meaning of (words, a language, or a speaker)",he didn't understand a word I said
"And also , it 's cos that , you know after we had that row about Terry , after Bank Holiday expecting not to have to do a day in the shop , and er he 's already owing Brian a day ?",0,4,'s,VERB,,
"And also , it 's cos that , you know after we had that row about Terry , after Bank Holiday expecting not to have to do a day in the shop , and er he 's already owing Brian a day ?",0,9,know,VERB,"Be aware of through observation, inquiry, or information.",most people know that CFCs can damage the ozone layer
"And also , it 's cos that , you know after we had that row about Terry , after Bank Holiday expecting not to have to do a day in the shop , and er he 's already owing Brian a day ?",1,12,had,VERB,"Possess, own, or hold.",he had a new car and a boat
"And also , it 's cos that , you know after we had that row about Terry , after Bank Holiday expecting not to have to do a day in the shop , and er he 's already owing Brian a day ?",0,21,expecting,VERB,Regard (something) as likely to happen.,it's as well to expect the worst
"And also , it 's cos that , you know after we had that row about Terry , after Bank Holiday expecting not to have to do a day in the shop , and er he 's already owing Brian a day ?",0,24,have,VERB,"Possess, own, or hold.",he had a new car and a boat
"And also , it 's cos that , you know after we had that row about Terry , after Bank Holiday expecting not to have to do a day in the shop , and er he 's already owing Brian a day ?",0,26,do,VERB,"Perform (an action, the precise nature of which is often unspecified)",very little work has been done in this field
"And also , it 's cos that , you know after we had that row about Terry , after Bank Holiday expecting not to have to do a day in the shop , and er he 's already owing Brian a day ?",0,36,'s,VERB,,
"And also , it 's cos that , you know after we had that row about Terry , after Bank Holiday expecting not to have to do a day in the shop , and er he 's already owing Brian a day ?",0,38,owing,VERB,"Have an obligation to pay or repay (something, especially money) in return for something received.",they have denied they owe money to the company
Guess who 's doing the extra day ? got my dad to cover a day .,0,0,Guess,VERB,Estimate or conclude (something) without sufficient information to be sure of being correct.,she guessed the child's age at 14 or 15
Guess who 's doing the extra day ? got my dad to cover a day .,0,2,'s,VERB,,
Guess who 's doing the extra day ? got my dad to cover a day .,0,3,doing,VERB,"Perform (an action, the precise nature of which is often unspecified)",very little work has been done in this field
Guess who 's doing the extra day ? got my dad to cover a day .,1,8,got,VERB,Come to have (something); receive.,I got a letter from him the other day
Guess who 's doing the extra day ? got my dad to cover a day .,1,12,cover,VERB,"Put something on top of or in front of (something), especially in order to protect or conceal it.",the table had been covered with a checked tablecloth
And then he takes a day off Bank Holidays .,1,3,takes,VERB,Lay hold of (something) with one's hands; reach for and hold.,Mrs Morgan took another biscuit
So who 's covering tomorrow ?,0,2,'s,VERB,,
So who 's covering tomorrow ?,1,3,covering,VERB,"Put something on top of or in front of (something), especially in order to protect or conceal it.",the table had been covered with a checked tablecloth
Well my brother 's covered practically all week and Brian 's doing tomorrow .,1,4,covered,VERB,"Put something on top of or in front of (something), especially in order to protect or conceal it.",the table had been covered with a checked tablecloth
Well my brother 's covered practically all week and Brian 's doing tomorrow .,0,11,doing,VERB,"Perform (an action, the precise nature of which is often unspecified)",very little work has been done in this field
"Terry phoned up asking what , Tuesday morning about quarter past eight said who was covering .",0,1,phoned,VERB,Contact someone by phone.,he phoned her at work
"Terry phoned up asking what , Tuesday morning about quarter past eight said who was covering .",0,3,asking,VERB,Say something in order to obtain an answer or some information.,I asked her what she meant
"Terry phoned up asking what , Tuesday morning about quarter past eight said who was covering .",0,12,said,VERB,"Utter words so as to convey information, an opinion, a feeling or intention, or an instruction.","‘Thank you,’ he said"
"Terry phoned up asking what , Tuesday morning about quarter past eight said who was covering .",0,14,was,VERB,Exist.,there are no easy answers
"Terry phoned up asking what , Tuesday morning about quarter past eight said who was covering .",1,15,covering,VERB,"Put something on top of or in front of (something), especially in order to protect or conceal it.",the table had been covered with a checked tablecloth
And he said well my father is doing today I ca n't do today I 'll do it Friday and I shouted down the stairs but he owes you a day you should n't be going in .,0,2,said,VERB,"Utter words so as to convey information, an opinion, a feeling or intention, or an instruction.","‘Thank you,’ he said"
