sentence,label,target_position,target_word,pos_tag,gloss,eg_sent
"The moment is unnaturally , poignantly , delayed .",0,3,unnaturally,ADV,In a way that is not natural or normal.,"the man was crying out in pain, his arm twisted unnaturally"
"The moment is unnaturally , poignantly , delayed .",0,5,poignantly,ADV,In a way that evokes a keen sense of sadness or regret.,the experiences of the war are poignantly described
Claudia and Fairfax come closer .,0,4,closer,ADV,,
He is perhaps surprised by her composure .,0,2,perhaps,ADV,Used to express uncertainty or possibility.,perhaps I should have been frank with him
Ã¢ÂÂ I am so glad you came .,0,3,so,ADV,To such a great extent.,the words tumbled out so fast that I could barely hear them
( Her accent is very French but she speaks English fluently . ),0,4,very,ADV,In a high degree.,a very large amount
( Her accent is very French but she speaks English fluently . ),1,10,fluently,ADV,With an ability to express oneself easily and articulately.,he writes fluently and authoritatively
He would like to say something more graceful .,0,6,more,ADV,"Forming the comparative of adjectives and adverbs, especially those of more than one syllable.",for them enthusiasm is more important than talent
"You look , how you say ? , as a raccoon .",0,3,how,ADV,In what way or manner; by what means.,how does it work?
Ã¢ÂÂ I think so .,0,3,so,ADV,To such a great extent.,the words tumbled out so fast that I could barely hear them
"Ã¢ÂÂ Now , do you want to tell me all the facts ?",0,1,Now,ADV,At the present time or moment.,where are you living now?
Ã¢ÂÂ As far as I know them .,0,1,As,ADV,Used in comparisons to refer to the extent or degree of something.,go as fast as you can
Ã¢ÂÂ As far as I know them .,1,2,far,ADV,"At, to, or by a great distance (used to indicate the extent to which one thing is distant from another)",the house was not too far away
"He was supposed to deliver a bull to the district officer , it was about three weeks ago , and he decided at the last moment to replace the bull with another one .",1,14,about,ADV,Used to indicate movement within an area.,men were floundering about
"He was supposed to deliver a bull to the district officer , it was about three weeks ago , and he decided at the last moment to replace the bull with another one .",0,17,ago,ADV,Before the present; earlier (used with a measurement of time),he went five minutes ago
"But the district officer , Miles Turnbull , would not accept it Ã¢ÂÂ¦",0,9,not,ADV,Used with an auxiliary verb or ‘be’ to form the negative.,he would not say
"Her face , as she removes her hat and begins to speak , is startlingly beautiful , although not conventionally .",0,14,startlingly,ADV,"In a very surprising, astonishing, or remarkable way.",the proportion of deaths suffered by civilians rose startlingly
"Her face , as she removes her hat and begins to speak , is startlingly beautiful , although not conventionally .",0,18,not,ADV,Used with an auxiliary verb or ‘be’ to form the negative.,he would not say
"Her face , as she removes her hat and begins to speak , is startlingly beautiful , although not conventionally .",0,19,conventionally,ADV,In a way that is based on what is traditionally done or believed.,careers conventionally followed by women
"As she talks the servant brings the drinks and then the lunch , a grilled fowl with some preserves .",0,9,then,ADV,At that time; at the time in question.,I was living in Cairo then
The older men have blankets loosely slung over their shoulders .,0,5,loosely,ADV,In a way that is not firmly or tightly fixed or held together.,her hair hung loosely over her shoulders
"Almost every man is accompanied by a goat or a cow , held on a short leather thong or controlled by a thin stick .",0,0,Almost,ADV,Not quite; very nearly.,he almost knocked Georgina over
This man was very much liked by the Masai .,0,3,very,ADV,In a high degree.,a very large amount
This man was very much liked by the Masai .,0,4,much,ADV,To a great extent; a great deal.,did it hurt much?
His district stretches nearly one hundred and fifty miles .,0,3,nearly,ADV,Very close to; almost.,David was nearly asleep
"I liked him , even though he was a little bit boring .",0,4,even,ADV,Used to emphasize something surprising or extreme.,they have never even heard of the United States
"He could not speak Masai so he always was accompanied by this man , a Nandi , who , I am afraid , does not speak Masai very good .",0,2,not,ADV,Used with an auxiliary verb or ‘be’ to form the negative.,he would not say
"He could not speak Masai so he always was accompanied by this man , a Nandi , who , I am afraid , does not speak Masai very good .",0,7,always,ADV,At all times; on all occasions.,the sun always rises in the east
"He could not speak Masai so he always was accompanied by this man , a Nandi , who , I am afraid , does not speak Masai very good .",0,24,not,ADV,Used with an auxiliary verb or ‘be’ to form the negative.,he would not say
"He could not speak Masai so he always was accompanied by this man , a Nandi , who , I am afraid , does not speak Masai very good .",0,27,very,ADV,In a high degree.,a very large amount
"So the laibon 's son from up there , up the valley past Lengai , he is a descendant of Mbatian , the great laibon , he tries to persuade Turnbull to let him take out his animal from the ones which have been selected . Ã¢ÂÂ",0,0,So,ADV,To such a great extent.,the words tumbled out so fast that I could barely hear them
"So the laibon 's son from up there , up the valley past Lengai , he is a descendant of Mbatian , the great laibon , he tries to persuade Turnbull to let him take out his animal from the ones which have been selected . Ã¢ÂÂ",1,6,up,ADV,Towards a higher place or position.,he jumped up
"So the laibon 's son from up there , up the valley past Lengai , he is a descendant of Mbatian , the great laibon , he tries to persuade Turnbull to let him take out his animal from the ones which have been selected . Ã¢ÂÂ",1,7,there,ADV,"In, at, or to that place or position.",we went to Paris and stayed there ten days
He is still vividly scarred from his recent encounter with a lion .,0,2,still,ADV,Up to and including the present or the time mentioned; even now (or then) as formerly.,he still lives with his mother
He is still vividly scarred from his recent encounter with a lion .,0,3,vividly,ADV,"In a way that produces powerful feelings or strong, clear images in the mind.",Margaret remembers vividly the day she received the grim news
Turnbull explains through the interpreter that time is short ; it is late ; there is a great war on with the Germans .,0,14,there,ADV,"In, at, or to that place or position.",we went to Paris and stayed there ten days
He can not wait for the proposed exchange of animals .,0,2,not,ADV,Used with an auxiliary verb or ‘be’ to form the negative.,he would not say
"Ã¢ÂÂ How long will it take , anyway ?",0,1,How,ADV,In what way or manner; by what means.,how does it work?
"Ã¢ÂÂ How long will it take , anyway ?",1,2,long,ADV,For a long time.,we hadn't known them long
"Ã¢ÂÂ How long will it take , anyway ?",0,7,anyway,ADV,Used to confirm or support a point or idea just mentioned.,"I told you, it's all right, and anyway, it was my fault"
Tell him that I am very sorry but I can not make exceptions .,0,5,very,ADV,In a high degree.,a very large amount
Tell him that I am very sorry but I can not make exceptions .,0,10,not,ADV,Used with an auxiliary verb or ‘be’ to form the negative.,he would not say
A number of other Masai gather round .,0,6,round,ADV,So as to rotate or cause rotation; with circular motion.,a plane circled round overhead
"He strokes its side , which is white and marked with round patches of black , like islands on a naÂ¯vely drawn map .",1,20,naÂ¯vely,ADV,,
I will go now and deliver them myself to Narok .,0,3,now,ADV,At the present time or moment.,where are you living now?
"Ã¢ÂÂ Tell him I am very sorry , but I must fill the quota .",0,5,very,ADV,In a high degree.,a very large amount
"Ã¢ÂÂ Take the animal now , he says to his assistant gently .",0,4,now,ADV,At the present time or moment.,where are you living now?
